"initial_alias","converted_alias","name","description","namespace"
"6362","CCL18","CCL18","C-C motif chemokine ligand 18 [Source:HGNC Symbol;Acc:HGNC:10616]","ENTREZGENE_ACC"
"7941","PLA2G7","PLA2G7","phospholipase A2 group VII [Source:HGNC Symbol;Acc:HGNC:9040]","ENTREZGENE_ACC"
"219972","MPEG1","MPEG1","macrophage expressed 1 [Source:HGNC Symbol;Acc:HGNC:29619]","ENTREZGENE_ACC"
"1234","CCR5","CCR5","C-C motif chemokine receptor 5 [Source:HGNC Symbol;Acc:HGNC:1606]","ENTREZGENE_ACC"
"715","C1R","C1R","complement C1r [Source:HGNC Symbol;Acc:HGNC:1246]","ENTREZGENE_ACC"
"718","C3","C3","complement C3 [Source:HGNC Symbol;Acc:HGNC:1318]","ENTREZGENE_ACC"
"716","C1S","C1S","complement C1s [Source:HGNC Symbol;Acc:HGNC:1247]","ENTREZGENE_ACC"
"710","SERPING1","SERPING1","serpin family G member 1 [Source:HGNC Symbol;Acc:HGNC:1228]","ENTREZGENE_ACC"
"348","APOE","APOE","apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]","ENTREZGENE_ACC"
"717","C2","C2","complement C2 [Source:HGNC Symbol;Acc:HGNC:1248]","ENTREZGENE_ACC"
"341","APOC1","APOC1","apolipoprotein C1 [Source:HGNC Symbol;Acc:HGNC:607]","ENTREZGENE_ACC"
"5360","PLTP","PLTP","phospholipid transfer protein [Source:HGNC Symbol;Acc:HGNC:9093]","ENTREZGENE_ACC"
"2215","FCGR3B","FCGR3B","Fc gamma receptor IIIb [Source:HGNC Symbol;Acc:HGNC:3620]","ENTREZGENE_ACC"
"55303","GIMAP4","GIMAP4","GTPase, IMAP family member 4 [Source:HGNC Symbol;Acc:HGNC:21872]","ENTREZGENE_ACC"
"2212","FCGR2A","FCGR2A","Fc gamma receptor IIa [Source:HGNC Symbol;Acc:HGNC:3616]","ENTREZGENE_ACC"
"8477","GPR65","GPR65","G protein-coupled receptor 65 [Source:HGNC Symbol;Acc:HGNC:4517]","ENTREZGENE_ACC"
"60314","MYG1","MYG1","MYG1 exonuclease [Source:HGNC Symbol;Acc:HGNC:17590]","ENTREZGENE_ACC"
"51102","MECR","MECR","mitochondrial trans-2-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:19691]","ENTREZGENE_ACC"
"4913","NTHL1","NTHL1","nth like DNA glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:8028]","ENTREZGENE_ACC"
"27349","MCAT","MCAT","malonyl-CoA-acyl carrier protein transacylase [Source:HGNC Symbol;Acc:HGNC:29622]","ENTREZGENE_ACC"
"26019","UPF2","UPF2","UPF2 regulator of nonsense mediated mRNA decay [Source:HGNC Symbol;Acc:HGNC:17854]","ENTREZGENE_ACC"
"65109","UPF3B","UPF3B","UPF3B regulator of nonsense mediated mRNA decay [Source:HGNC Symbol;Acc:HGNC:20439]","ENTREZGENE_ACC"
"56890","MDM1","MDM1","Mdm1 nuclear protein [Source:HGNC Symbol;Acc:HGNC:29917]","ENTREZGENE_ACC"
"6787","NEK4","NEK4","NIMA related kinase 4 [Source:HGNC Symbol;Acc:HGNC:11399]","ENTREZGENE_ACC"
"2246","FGF1","FGF1","fibroblast growth factor 1 [Source:HGNC Symbol;Acc:HGNC:3665]","ENTREZGENE_ACC"
"2255","FGF10","FGF10","fibroblast growth factor 10 [Source:HGNC Symbol;Acc:HGNC:3666]","ENTREZGENE_ACC"
"2263","FGFR2","FGFR2","fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:HGNC:3689]","ENTREZGENE_ACC"
"728226","GGTLC3","GGTLC3","gamma-glutamyltransferase light chain family member 3 [Source:HGNC Symbol;Acc:HGNC:33426]","ENTREZGENE_ACC"
"92086","GGTLC1","GGTLC1","gamma-glutamyltransferase light chain 1 [Source:HGNC Symbol;Acc:HGNC:16437]","ENTREZGENE_ACC"
"2678","GGT1","GGT1","gamma-glutamyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4250]","ENTREZGENE_ACC"
"1645","AKR1C1","AKR1C1","aldo-keto reductase family 1 member C1 [Source:HGNC Symbol;Acc:HGNC:384]","ENTREZGENE_ACC"
"1646","AKR1C2","AKR1C2","aldo-keto reductase family 1 member C2 [Source:HGNC Symbol;Acc:HGNC:385]","ENTREZGENE_ACC"
"8644","AKR1C3","AKR1C3","aldo-keto reductase family 1 member C3 [Source:HGNC Symbol;Acc:HGNC:386]","ENTREZGENE_ACC"
"64121","RRAGC","RRAGC","Ras related GTP binding C [Source:HGNC Symbol;Acc:HGNC:19902]","ENTREZGENE_ACC"
"10670","RRAGA","RRAGA","Ras related GTP binding A [Source:HGNC Symbol;Acc:HGNC:16963]","ENTREZGENE_ACC"
"58528","RRAGD","RRAGD","Ras related GTP binding D [Source:HGNC Symbol;Acc:HGNC:19903]","ENTREZGENE_ACC"
"1643","DDB2","DDB2","damage specific DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2718]","ENTREZGENE_ACC"
"2232","FDXR","FDXR","ferredoxin reductase [Source:HGNC Symbol;Acc:HGNC:3642]","ENTREZGENE_ACC"
"7508","XPC","XPC","XPC complex subunit, DNA damage recognition and repair factor [Source:HGNC Symbol;Acc:HGNC:12816]","ENTREZGENE_ACC"
"2177","FANCD2","FANCD2","FA complementation group D2 [Source:HGNC Symbol;Acc:HGNC:3585]","ENTREZGENE_ACC"
"2178","FANCE","FANCE","FA complementation group E [Source:HGNC Symbol;Acc:HGNC:3586]","ENTREZGENE_ACC"
"2176","FANCC","FANCC","FA complementation group C [Source:HGNC Symbol;Acc:HGNC:3584]","ENTREZGENE_ACC"
"51280","GOLM1","GOLM1","golgi membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:15451]","ENTREZGENE_ACC"
"6837","MED22","MED22","mediator complex subunit 22 [Source:HGNC Symbol;Acc:HGNC:11477]","ENTREZGENE_ACC"
"55090","MED9","MED9","mediator complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:25487]","ENTREZGENE_ACC"
"1837","DTNA","DTNA","dystrobrevin alpha [Source:HGNC Symbol;Acc:HGNC:3057]","ENTREZGENE_ACC"
"1756","DMD","DMD","dystrophin [Source:HGNC Symbol;Acc:HGNC:2928]","ENTREZGENE_ACC"
"287","ANK2","ANK2","ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]","ENTREZGENE_ACC"
"7132","TNFRSF1A","TNFRSF1A","TNF receptor superfamily member 1A [Source:HGNC Symbol;Acc:HGNC:11916]","ENTREZGENE_ACC"
"10106","CTDSP2","CTDSP2","CTD small phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:17077]","ENTREZGENE_ACC"
"8717","TRADD","TRADD","TNFRSF1A associated via death domain [Source:HGNC Symbol;Acc:HGNC:12030]","ENTREZGENE_ACC"
"6364","CCL20","CCL20","C-C motif chemokine ligand 20 [Source:HGNC Symbol;Acc:HGNC:10619]","ENTREZGENE_ACC"
"58191","CXCL16","CXCL16","C-X-C motif chemokine ligand 16 [Source:HGNC Symbol;Acc:HGNC:16642]","ENTREZGENE_ACC"
"3557","IL1RN","IL1RN","interleukin 1 receptor antagonist [Source:HGNC Symbol;Acc:HGNC:6000]","ENTREZGENE_ACC"
"101","ADAM8","ADAM8","ADAM metallopeptidase domain 8 [Source:HGNC Symbol;Acc:HGNC:215]","ENTREZGENE_ACC"
"3676","ITGA4","ITGA4","integrin subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:6140]","ENTREZGENE_ACC"
"3695","ITGB7","ITGB7","integrin subunit beta 7 [Source:HGNC Symbol;Acc:HGNC:6162]","ENTREZGENE_ACC"
"5580","PRKCD","PRKCD","protein kinase C delta [Source:HGNC Symbol;Acc:HGNC:9399]","ENTREZGENE_ACC"
"6464","SHC1","SHC1","SHC adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:10840]","ENTREZGENE_ACC"
"9261","MAPKAPK2","MAPKAPK2","MAPK activated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:6887]","ENTREZGENE_ACC"
"9361","LONP1","LONP1","lon peptidase 1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:9479]","ENTREZGENE_ACC"
"51025","PAM16","PAM16","presequence translocase associated motor 16 [Source:HGNC Symbol;Acc:HGNC:29679]","ENTREZGENE_ACC"
"2021","ENDOG","ENDOG","endonuclease G [Source:HGNC Symbol;Acc:HGNC:3346]","ENTREZGENE_ACC"
"1287","COL4A5","COL4A5","collagen type IV alpha 5 chain [Source:HGNC Symbol;Acc:HGNC:2207]","ENTREZGENE_ACC"
"1288","COL4A6","COL4A6","collagen type IV alpha 6 chain [Source:HGNC Symbol;Acc:HGNC:2208]","ENTREZGENE_ACC"
"8321","FZD1","FZD1","frizzled class receptor 1 [Source:HGNC Symbol;Acc:HGNC:4038]","ENTREZGENE_ACC"
"7474","WNT5A","WNT5A","Wnt family member 5A [Source:HGNC Symbol;Acc:HGNC:12784]","ENTREZGENE_ACC"
"387680","WASHC2A","WASHC2A","WASH complex subunit 2A [Source:HGNC Symbol;Acc:HGNC:23416]","ENTREZGENE_ACC"
"253725","WASHC2C","WASHC2C","WASH complex subunit 2C [Source:HGNC Symbol;Acc:HGNC:23414]","ENTREZGENE_ACC"
"9382","COG1","COG1","component of oligomeric golgi complex 1 [Source:HGNC Symbol;Acc:HGNC:6545]","ENTREZGENE_ACC"
"25839","COG4","COG4","component of oligomeric golgi complex 4 [Source:HGNC Symbol;Acc:HGNC:18620]","ENTREZGENE_ACC"
"3214","HOXB4","HOXB4","homeobox B4 [Source:HGNC Symbol;Acc:HGNC:5115]","ENTREZGENE_ACC"
"3213","HOXB3","HOXB3","homeobox B3 [Source:HGNC Symbol;Acc:HGNC:5114]","ENTREZGENE_ACC"
"5473","PPBP","PPBP","pro-platelet basic protein [Source:HGNC Symbol;Acc:HGNC:9240]","ENTREZGENE_ACC"
"5196","PF4","PF4","platelet factor 4 [Source:HGNC Symbol;Acc:HGNC:8861]","ENTREZGENE_ACC"
"5646","PRSS3","PRSS3","serine protease 3 [Source:HGNC Symbol;Acc:HGNC:9486]","ENTREZGENE_ACC"
"5645","PRSS2","PRSS2","serine protease 2 [Source:HGNC Symbol;Acc:HGNC:9483]","ENTREZGENE_ACC"
"816","CAMK2B","CAMK2B","calcium/calmodulin dependent protein kinase II beta [Source:HGNC Symbol;Acc:HGNC:1461]","ENTREZGENE_ACC"
"815","CAMK2A","CAMK2A","calcium/calmodulin dependent protein kinase II alpha [Source:HGNC Symbol;Acc:HGNC:1460]","ENTREZGENE_ACC"
"8362","H4C12","H4C12","H4 clustered histone 12 [Source:HGNC Symbol;Acc:HGNC:4784]","ENTREZGENE_ACC"
"8363","H4C11","H4C11","H4 clustered histone 11 [Source:HGNC Symbol;Acc:HGNC:4785]","ENTREZGENE_ACC"
"973","CD79A","CD79A","CD79a molecule [Source:HGNC Symbol;Acc:HGNC:1698]","ENTREZGENE_ACC"
"974","CD79B","CD79B","CD79b molecule [Source:HGNC Symbol;Acc:HGNC:1699]","ENTREZGENE_ACC"
"3674","ITGA2B","ITGA2B","integrin subunit alpha 2b [Source:HGNC Symbol;Acc:HGNC:6138]","ENTREZGENE_ACC"
"3690","ITGB3","ITGB3","integrin subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:6156]","ENTREZGENE_ACC"
"8100","IFT88","IFT88","intraflagellar transport 88 [Source:HGNC Symbol;Acc:HGNC:20606]","ENTREZGENE_ACC"
"23059","CLUAP1","CLUAP1","clusterin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:19009]","ENTREZGENE_ACC"
"1025","CDK9","CDK9","cyclin dependent kinase 9 [Source:HGNC Symbol;Acc:HGNC:1780]","ENTREZGENE_ACC"
"904","CCNT1","CCNT1","cyclin T1 [Source:HGNC Symbol;Acc:HGNC:1599]","ENTREZGENE_ACC"
"7327","UBE2G2","UBE2G2","ubiquitin conjugating enzyme E2 G2 [Source:HGNC Symbol;Acc:HGNC:12483]","ENTREZGENE_ACC"
"550","AUP1","AUP1","AUP1 lipid droplet regulating VLDL assembly factor [Source:HGNC Symbol;Acc:HGNC:891]","ENTREZGENE_ACC"
"5584","PRKCI","PRKCI","protein kinase C iota [Source:HGNC Symbol;Acc:HGNC:9404]","ENTREZGENE_ACC"
"56288","PARD3","PARD3","par-3 family cell polarity regulator [Source:HGNC Symbol;Acc:HGNC:16051]","ENTREZGENE_ACC"
"29926","GMPPA","GMPPA","GDP-mannose pyrophosphorylase A [Source:HGNC Symbol;Acc:HGNC:22923]","ENTREZGENE_ACC"
"29925","GMPPB","GMPPB","GDP-mannose pyrophosphorylase B [Source:HGNC Symbol;Acc:HGNC:22932]","ENTREZGENE_ACC"
"56970","ATXN7L3","ATXN7L3","ataxin 7 like 3 [Source:HGNC Symbol;Acc:HGNC:25416]","ENTREZGENE_ACC"
"23326","USP22","USP22","ubiquitin specific peptidase 22 [Source:HGNC Symbol;Acc:HGNC:12621]","ENTREZGENE_ACC"
"56922","MCCC1","MCCC1","methylcrotonyl-CoA carboxylase subunit 1 [Source:HGNC Symbol;Acc:HGNC:6936]","ENTREZGENE_ACC"
"5095","PCCA","PCCA","propionyl-CoA carboxylase subunit alpha [Source:HGNC Symbol;Acc:HGNC:8653]","ENTREZGENE_ACC"
"4092","SMAD7","SMAD7","SMAD family member 7 [Source:HGNC Symbol;Acc:HGNC:6773]","ENTREZGENE_ACC"
"4091","SMAD6","SMAD6","SMAD family member 6 [Source:HGNC Symbol;Acc:HGNC:6772]","ENTREZGENE_ACC"
"7082","TJP1","TJP1","tight junction protein 1 [Source:HGNC Symbol;Acc:HGNC:11827]","ENTREZGENE_ACC"
"2697","GJA1","GJA1","gap junction protein alpha 1 [Source:HGNC Symbol;Acc:HGNC:4274]","ENTREZGENE_ACC"
"2629","GBA1","GBA1","glucosylceramidase beta 1 [Source:HGNC Symbol;Acc:HGNC:4177]","ENTREZGENE_ACC"
"3073","HEXA","HEXA","hexosaminidase subunit alpha [Source:HGNC Symbol;Acc:HGNC:4878]","ENTREZGENE_ACC"
"10082","GPC6","GPC6","glypican 6 [Source:HGNC Symbol;Acc:HGNC:4454]","ENTREZGENE_ACC"
"8829","NRP1","NRP1","neuropilin 1 [Source:HGNC Symbol;Acc:HGNC:8004]","ENTREZGENE_ACC"
"1763","DNA2","DNA2","DNA replication helicase/nuclease 2 [Source:HGNC Symbol;Acc:HGNC:2939]","ENTREZGENE_ACC"
"29980","DONSON","DONSON","DNA replication fork stabilization factor DONSON [Source:HGNC Symbol;Acc:HGNC:2993]","ENTREZGENE_ACC"
"64581","CLEC7A","CLEC7A","C-type lectin domain containing 7A [Source:HGNC Symbol;Acc:HGNC:14558]","ENTREZGENE_ACC"
"729230","CCR2","CCR2","C-C motif chemokine receptor 2 [Source:HGNC Symbol;Acc:HGNC:1603]","ENTREZGENE_ACC"
"11343","MGLL","MGLL","monoglyceride lipase [Source:HGNC Symbol;Acc:HGNC:17038]","ENTREZGENE_ACC"
"6653","SORL1","SORL1","sortilin related receptor 1 [Source:HGNC Symbol;Acc:HGNC:11185]","ENTREZGENE_ACC"
"3","None","None","None",""
"323","APBB2","APBB2","amyloid beta precursor protein binding family B member 2 [Source:HGNC Symbol;Acc:HGNC:582]","ENTREZGENE_ACC"
"711","ERC2-IT1","ERC2-IT1","ERC2 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:1229]","ENTREZGENE_ACC"
"872","None","None","None",""
"880","None","None","None",""
"934","None","None","None",""
"935","None","None","None",""
"936","None","None","None",""
"1148","None","None","None",""
"1149","CIDEA","CIDEA","cell death inducing DFFA like effector a [Source:HGNC Symbol;Acc:HGNC:1976]","ENTREZGENE_ACC"
"1721","None","None","None",""
"2024","None","None","None",""
"2162","F13A1","F13A1","coagulation factor XIII A chain [Source:HGNC Symbol;Acc:HGNC:3531]","ENTREZGENE_ACC"
"2163","None","None","None",""
"2457","None","None","None",""
"2462","None","None","None",""
"2474","None","None","None",""
"2978","GUCA1A","GUCA1A","guanylate cyclase activator 1A [Source:HGNC Symbol;Acc:HGNC:4678]","ENTREZGENE_ACC"
"3565","IL4","IL4","interleukin 4 [Source:HGNC Symbol;Acc:HGNC:6014]","ENTREZGENE_ACC"
"25","ABL1","ABL1","ABL proto-oncogene 1, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:76]","ENTREZGENE_ACC"
"352","None","None","None",""
"809","None","None","None",""
"810","CALML3","CALML3","calmodulin like 3 [Source:HGNC Symbol;Acc:HGNC:1452]","ENTREZGENE_ACC"
"1091","None","None","None",""
"1211","CLTA","CLTA","clathrin light chain A [Source:HGNC Symbol;Acc:HGNC:2090]","ENTREZGENE_ACC"
"1286","COL4A4","COL4A4","collagen type IV alpha 4 chain [Source:HGNC Symbol;Acc:HGNC:2206]","ENTREZGENE_ACC"
"1400","CRMP1","CRMP1","collapsin response mediator protein 1 [Source:HGNC Symbol;Acc:HGNC:2365]","ENTREZGENE_ACC"
"1731","SEPTIN1","SEPTIN1","septin 1 [Source:HGNC Symbol;Acc:HGNC:2879]","ENTREZGENE_ACC"
"2299","FOXI1","FOXI1","forkhead box I1 [Source:HGNC Symbol;Acc:HGNC:3815]","ENTREZGENE_ACC"
"2434","None","None","None",""
"2785","GNG3","GNG3","G protein subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:4405]","ENTREZGENE_ACC"
"2826","CCR10","CCR10","C-C motif chemokine receptor 10 [Source:HGNC Symbol;Acc:HGNC:4474]","ENTREZGENE_ACC"
"3067","HDC","HDC","histidine decarboxylase [Source:HGNC Symbol;Acc:HGNC:4855]","ENTREZGENE_ACC"
"29","ABR","ABR","ABR activator of RhoGEF and GTPase [Source:HGNC Symbol;Acc:HGNC:81]","ENTREZGENE_ACC"
"137","None","None","None",""
"414","ARSD","ARSD","arylsulfatase D [Source:HGNC Symbol;Acc:HGNC:717]","ENTREZGENE_ACC"
"564","None","None","None",""
"1114","CHGB","CHGB","chromogranin B [Source:HGNC Symbol;Acc:HGNC:1930]","ENTREZGENE_ACC"
"2574","GAGE12F","GAGE12F","G antigen 12F [Source:HGNC Symbol;Acc:HGNC:31906]","ENTREZGENE_ACC"
"3730","ANOS1","ANOS1","anosmin 1 [Source:HGNC Symbol;Acc:HGNC:6211]","ENTREZGENE_ACC"
"4952","OCRL","OCRL","OCRL inositol polyphosphate-5-phosphatase [Source:HGNC Symbol;Acc:HGNC:8108]","ENTREZGENE_ACC"
"5228","PGF","PGF","placental growth factor [Source:HGNC Symbol;Acc:HGNC:8893]","ENTREZGENE_ACC"
"5856","None","None","None",""
"7423","VEGFB","VEGFB","vascular endothelial growth factor B [Source:HGNC Symbol;Acc:HGNC:12681]","ENTREZGENE_ACC"
"565","None","None","None",""
"1558","CYP2C8","CYP2C8","cytochrome P450 family 2 subfamily C member 8 [Source:HGNC Symbol;Acc:HGNC:2622]","ENTREZGENE_ACC"
"1796","DOK1","DOK1","docking protein 1 [Source:HGNC Symbol;Acc:HGNC:2990]","ENTREZGENE_ACC"
"2726","None","None","None",""
"3486","IGFBP3","IGFBP3","insulin like growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:5472]","ENTREZGENE_ACC"
"4488","MSX2","MSX2","msh homeobox 2 [Source:HGNC Symbol;Acc:HGNC:7392]","ENTREZGENE_ACC"
"4798","NFRKB","NFRKB","nuclear factor related to kappaB binding protein [Source:HGNC Symbol;Acc:HGNC:7802]","ENTREZGENE_ACC"
"5079","PAX5","PAX5","paired box 5 [Source:HGNC Symbol;Acc:HGNC:8619]","ENTREZGENE_ACC"
"5485","None","None","None",""
"5590","PRKCZ","PRKCZ","protein kinase C zeta [Source:HGNC Symbol;Acc:HGNC:9412]","ENTREZGENE_ACC"
"6543","SLC8A2","SLC8A2","solute carrier family 8 member A2 [Source:HGNC Symbol;Acc:HGNC:11069]","ENTREZGENE_ACC"
"6547","SLC8A3","SLC8A3","solute carrier family 8 member A3 [Source:HGNC Symbol;Acc:HGNC:11070]","ENTREZGENE_ACC"
"6803","None","None","None",""
"65","None","None","None",""
"69","None","None","None",""
"161","AP2A2","AP2A2","adaptor related protein complex 2 subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:562]","ENTREZGENE_ACC"
"168","None","None","None",""
"169","None","None","None",""
"179","None","None","None",""
"236","None","None","None",""
"469","None","None","None",""
"470","None","None","None",""
"474","ATOH1","ATOH1","atonal bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:797]","ENTREZGENE_ACC"
"1012","CDH13","CDH13","cadherin 13 [Source:HGNC Symbol;Acc:HGNC:1753]","ENTREZGENE_ACC"
"1095","None","None","None",""
"1367","None","None","None",""
"1398","CRK","CRK","CRK proto-oncogene, adaptor protein [Source:HGNC Symbol;Acc:HGNC:2362]","ENTREZGENE_ACC"
"1501","CTNND2","CTNND2","catenin delta 2 [Source:HGNC Symbol;Acc:HGNC:2516]","ENTREZGENE_ACC"
"1502","None","None","None",""
"1504","CTRB1","CTRB1","chymotrypsinogen B1 [Source:HGNC Symbol;Acc:HGNC:2521]","ENTREZGENE_ACC"
"1505","None","None","None",""
"1506","CTRL","CTRL","chymotrypsin like [Source:HGNC Symbol;Acc:HGNC:2524]","ENTREZGENE_ACC"
"1507","None","None","None",""
"1510","CTSE","CTSE","cathepsin E [Source:HGNC Symbol;Acc:HGNC:2530]","ENTREZGENE_ACC"
"1511","CTSG","CTSG","cathepsin G [Source:HGNC Symbol;Acc:HGNC:2532]","ENTREZGENE_ACC"
"1513","CTSK","CTSK","cathepsin K [Source:HGNC Symbol;Acc:HGNC:2536]","ENTREZGENE_ACC"
"1516","None","None","None",""
"1518","None","None","None",""
"1521","CTSW","CTSW","cathepsin W [Source:HGNC Symbol;Acc:HGNC:2546]","ENTREZGENE_ACC"
"1522","CTSZ","CTSZ","cathepsin Z [Source:HGNC Symbol;Acc:HGNC:2547]","ENTREZGENE_ACC"
"1527","TEX28","TEX28","testis expressed 28 [Source:HGNC Symbol;Acc:HGNC:2563]","ENTREZGENE_ACC"
"1529","None","None","None",""
"1531","None","None","None",""
"1567","None","None","None",""
"1758","DMP1","DMP1","dentin matrix acidic phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:2932]","ENTREZGENE_ACC"
"2269","None","None","None",""
"2272","FHIT","FHIT","fragile histidine triad diadenosine triphosphatase [Source:HGNC Symbol;Acc:HGNC:3701]","ENTREZGENE_ACC"
"2279","None","None","None",""
"2310","FOXO3B","FOXO3B","forkhead box O3B [Source:HGNC Symbol;Acc:HGNC:3822]","ENTREZGENE_ACC"
"2576","GAGE12G","GAGE12G","G antigen 12G [Source:HGNC Symbol;Acc:HGNC:31907]","ENTREZGENE_ACC"
"2576","GAGE12F","GAGE12F","G antigen 12F [Source:HGNC Symbol;Acc:HGNC:31906]","ENTREZGENE_ACC"
"2577","None","None","None",""
"2929","None","None","None",""
"3215","HOXB5","HOXB5","homeobox B5 [Source:HGNC Symbol;Acc:HGNC:5116]","ENTREZGENE_ACC"
"3231","HOXD1","HOXD1","homeobox D1 [Source:HGNC Symbol;Acc:HGNC:5132]","ENTREZGENE_ACC"
"3233","HOXD4","HOXD4","homeobox D4 [Source:HGNC Symbol;Acc:HGNC:5138]","ENTREZGENE_ACC"
"3236","HOXD10","HOXD10","homeobox D10 [Source:HGNC Symbol;Acc:HGNC:5133]","ENTREZGENE_ACC"
"3462","None","None","None",""
"3546","None","None","None",""
"3637","None","None","None",""
"3650","None","None","None",""
"3656","IRAK2","IRAK2","interleukin 1 receptor associated kinase 2 [Source:HGNC Symbol;Acc:HGNC:6113]","ENTREZGENE_ACC"
"3677","None","None","None",""
"3712","IVD","IVD","isovaleryl-CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:6186]","ENTREZGENE_ACC"
"3747","KCNC2","KCNC2","potassium voltage-gated channel subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:6234]","ENTREZGENE_ACC"
"3765","KCNJ9","KCNJ9","potassium inwardly rectifying channel subfamily J member 9 [Source:HGNC Symbol;Acc:HGNC:6270]","ENTREZGENE_ACC"
"3908","LAMA2","LAMA2","laminin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6482]","ENTREZGENE_ACC"
"3986","None","None","None",""
"4653","MYOC","MYOC","myocilin [Source:HGNC Symbol;Acc:HGNC:7610]","ENTREZGENE_ACC"
"4698","NDUFA5","NDUFA5","NADH:ubiquinone oxidoreductase subunit A5 [Source:HGNC Symbol;Acc:HGNC:7688]","ENTREZGENE_ACC"
"4799","NFX1","NFX1","nuclear transcription factor, X-box binding 1 [Source:HGNC Symbol;Acc:HGNC:7803]","ENTREZGENE_ACC"
"4828","NMB","NMB","neuromedin B [Source:HGNC Symbol;Acc:HGNC:7842]","ENTREZGENE_ACC"
"5076","PAX2","PAX2","paired box 2 [Source:HGNC Symbol;Acc:HGNC:8616]","ENTREZGENE_ACC"
"5818","NECTIN1","NECTIN1","nectin cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:9706]","ENTREZGENE_ACC"
"6060","RNU1-4","RNU1-4","RNA, U1 small nuclear 4 [Source:HGNC Symbol;Acc:HGNC:10128]","ENTREZGENE_ACC"
"6579","SLCO1A2","SLCO1A2","solute carrier organic anion transporter family member 1A2 [Source:HGNC Symbol;Acc:HGNC:10956]","ENTREZGENE_ACC"
"74","None","None","None",""
"349","None","None","None",""
"532","None","None","None",""
"1022","CDK7","CDK7","cyclin dependent kinase 7 [Source:HGNC Symbol;Acc:HGNC:1778]","ENTREZGENE_ACC"
"1023","None","None","None",""
"1028","CDKN1C","CDKN1C","cyclin dependent kinase inhibitor 1C [Source:HGNC Symbol;Acc:HGNC:1786]","ENTREZGENE_ACC"
"1029","CDKN2A","CDKN2A","cyclin dependent kinase inhibitor 2A [Source:HGNC Symbol;Acc:HGNC:1787]","ENTREZGENE_ACC"
"1032","CDKN2D","CDKN2D","cyclin dependent kinase inhibitor 2D [Source:HGNC Symbol;Acc:HGNC:1790]","ENTREZGENE_ACC"
"1305","COL13A1","COL13A1","collagen type XIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2190]","ENTREZGENE_ACC"
"2165","F13B","F13B","coagulation factor XIII B chain [Source:HGNC Symbol;Acc:HGNC:3534]","ENTREZGENE_ACC"
"2902","GRIN1","GRIN1","glutamate ionotropic receptor NMDA type subunit 1 [Source:HGNC Symbol;Acc:HGNC:4584]","ENTREZGENE_ACC"
"3648","None","None","None",""
"88","ACTN2","ACTN2","actinin alpha 2 [Source:HGNC Symbol;Acc:HGNC:164]","ENTREZGENE_ACC"
"89","ACTN3","ACTN3","actinin alpha 3 [Source:HGNC Symbol;Acc:HGNC:165]","ENTREZGENE_ACC"
"288","ANK3","ANK3","ankyrin 3 [Source:HGNC Symbol;Acc:HGNC:494]","ENTREZGENE_ACC"
"743","None","None","None",""
"1322","None","None","None",""
"2144","None","None","None",""
"4078","None","None","None",""
"5029","P2RY2","P2RY2","purinergic receptor P2Y2 [Source:HGNC Symbol;Acc:HGNC:8541]","ENTREZGENE_ACC"
"115","ADCY9","ADCY9","adenylate cyclase 9 [Source:HGNC Symbol;Acc:HGNC:240]","ENTREZGENE_ACC"
"126","ADH1C","ADH1C","alcohol dehydrogenase 1C (class I), gamma polypeptide [Source:HGNC Symbol;Acc:HGNC:251]","ENTREZGENE_ACC"
"148","ADRA1A","ADRA1A","adrenoceptor alpha 1A [Source:HGNC Symbol;Acc:HGNC:277]","ENTREZGENE_ACC"
"441","None","None","None",""
"462","SERPINC1","SERPINC1","serpin family C member 1 [Source:HGNC Symbol;Acc:HGNC:775]","ENTREZGENE_ACC"
