"initial_alias","converted_alias","name","description","namespace"
"ENSG00000100241","SBF1","SBF1","SET binding factor 1 [Source:HGNC Symbol;Acc:HGNC:10542]","ARRAYEXPRESS,ENSG"
"ENSG00000133812","SBF2","SBF2","SET binding factor 2 [Source:HGNC Symbol;Acc:HGNC:2135]","ARRAYEXPRESS,ENSG"
"ENSG00000187583","PLEKHN1","PLEKHN1","pleckstrin homology domain containing N1 [Source:HGNC Symbol;Acc:HGNC:25284]","ARRAYEXPRESS,ENSG"
"ENSG00000087589","CASS4","CASS4","Cas scaffold protein family member 4 [Source:HGNC Symbol;Acc:HGNC:15878]","ARRAYEXPRESS,ENSG"
"ENSG00000106400","ZNHIT1","ZNHIT1","zinc finger HIT-type containing 1 [Source:HGNC Symbol;Acc:HGNC:21688]","ARRAYEXPRESS,ENSG"
"ENSG00000149798","CDC42EP2","CDC42EP2","CDC42 effector protein 2 [Source:HGNC Symbol;Acc:HGNC:16263]","ARRAYEXPRESS,ENSG"
"ENSG00000111737","RAB35","RAB35","RAB35, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9774]","ARRAYEXPRESS,ENSG"
"ENSG00000198853","RUSC2","RUSC2","RUN and SH3 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23625]","ARRAYEXPRESS,ENSG"
"ENSG00000103381","CPPED1","CPPED1","calcineurin like phosphoesterase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25632]","ARRAYEXPRESS,ENSG"
"ENSG00000109618","SEPSECS","SEPSECS","Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase [Source:HGNC Symbol;Acc:HGNC:30605]","ARRAYEXPRESS,ENSG"
"ENSG00000047346","ATOSA","ATOSA","atos homolog A [Source:HGNC Symbol;Acc:HGNC:25609]","ARRAYEXPRESS,ENSG"
"ENSG00000114331","ACAP2","ACAP2","ArfGAP with coiled-coil, ankyrin repeat and PH domains 2 [Source:HGNC Symbol;Acc:HGNC:16469]","ARRAYEXPRESS,ENSG"
"ENSG00000063601","MTMR1","MTMR1","myotubularin related protein 1 [Source:HGNC Symbol;Acc:HGNC:7449]","ARRAYEXPRESS,ENSG"
"ENSG00000165525","NEMF","NEMF","nuclear export mediator factor [Source:HGNC Symbol;Acc:HGNC:10663]","ARRAYEXPRESS,ENSG"
"ENSG00000213047","DENND1B","DENND1B","DENN domain containing 1B [Source:HGNC Symbol;Acc:HGNC:28404]","ARRAYEXPRESS,ENSG"
"ENSG00000145476","CYP4V2","CYP4V2","cytochrome P450 family 4 subfamily V member 2 [Source:HGNC Symbol;Acc:HGNC:23198]","ARRAYEXPRESS,ENSG"
"ENSG00000133114","GPALPP1","GPALPP1","GPALPP motifs containing 1 [Source:HGNC Symbol;Acc:HGNC:20298]","ARRAYEXPRESS,ENSG"
"ENSG00000211450","SELENOH","SELENOH","selenoprotein H [Source:HGNC Symbol;Acc:HGNC:18251]","ARRAYEXPRESS,ENSG"
"ENSG00000160293","VAV2","VAV2","vav guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:12658]","ARRAYEXPRESS,ENSG"
"ENSG00000095585","BLNK","BLNK","B cell linker [Source:HGNC Symbol;Acc:HGNC:14211]","ARRAYEXPRESS,ENSG"
"ENSG00000102010","BMX","BMX","BMX non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:1079]","ARRAYEXPRESS,ENSG"
"ENSG00000124181","PLCG1","PLCG1","phospholipase C gamma 1 [Source:HGNC Symbol;Acc:HGNC:9065]","ARRAYEXPRESS,ENSG"
"ENSG00000026103","FAS","FAS","Fas cell surface death receptor [Source:HGNC Symbol;Acc:HGNC:11920]","ARRAYEXPRESS,ENSG"
"ENSG00000197943","PLCG2","PLCG2","phospholipase C gamma 2 [Source:HGNC Symbol;Acc:HGNC:9066]","ARRAYEXPRESS,ENSG"
"ENSG00000105974","CAV1","CAV1","caveolin 1 [Source:HGNC Symbol;Acc:HGNC:1527]","ARRAYEXPRESS,ENSG"
"ENSG00000072135","PTPN18","PTPN18","protein tyrosine phosphatase non-receptor type 18 [Source:HGNC Symbol;Acc:HGNC:9649]","ARRAYEXPRESS,ENSG"
"ENSG00000086730","LAT2","LAT2","linker for activation of T cells family member 2 [Source:HGNC Symbol;Acc:HGNC:12749]","ARRAYEXPRESS,ENSG"
"ENSG00000043462","LCP2","LCP2","lymphocyte cytosolic protein 2 [Source:HGNC Symbol;Acc:HGNC:6529]","ARRAYEXPRESS,ENSG"
"ENSG00000141968","VAV1","VAV1","vav guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:12657]","ARRAYEXPRESS,ENSG"
"ENSG00000109458","GAB1","GAB1","GRB2 associated binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4066]","ARRAYEXPRESS,ENSG"
"ENSG00000177455","CD19","CD19","CD19 molecule [Source:HGNC Symbol;Acc:HGNC:1633]","ARRAYEXPRESS,ENSG"
"ENSG00000113263","ITK","ITK","IL2 inducible T cell kinase [Source:HGNC Symbol;Acc:HGNC:6171]","ARRAYEXPRESS,ENSG"
"ENSG00000134215","VAV3","VAV3","vav guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:12659]","ARRAYEXPRESS,ENSG"
"ENSG00000070190","DAPP1","DAPP1","dual adaptor of phosphotyrosine and 3-phosphoinositides 1 [Source:HGNC Symbol;Acc:HGNC:16500]","ARRAYEXPRESS,ENSG"
"ENSG00000155926","SLA","SLA","Src like adaptor [Source:HGNC Symbol;Acc:HGNC:10902]","ARRAYEXPRESS,ENSG"
"ENSG00000087266","SH3BP2","SH3BP2","SH3 domain binding protein 2 [Source:HGNC Symbol;Acc:HGNC:10825]","ARRAYEXPRESS,ENSG"
"ENSG00000135605","TEC","TEC","tec protein tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11719]","ARRAYEXPRESS,ENSG"
"ENSG00000010671","BTK","BTK","Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:1133]","ARRAYEXPRESS,ENSG"
"ENSG00000025770","NCAPH2","NCAPH2","non-SMC condensin II complex subunit H2 [Source:HGNC Symbol;Acc:HGNC:25071]","ARRAYEXPRESS,ENSG"
"ENSG00000123473","STIL","STIL","STIL centriolar assembly protein [Source:HGNC Symbol;Acc:HGNC:10879]","ARRAYEXPRESS,ENSG"
"ENSG00000165689","ENTR1","ENTR1","endosome associated trafficking regulator 1 [Source:HGNC Symbol;Acc:HGNC:10667]","ARRAYEXPRESS,ENSG"
"ENSG00000075218","GTSE1","GTSE1","G2 and S-phase expressed 1 [Source:HGNC Symbol;Acc:HGNC:13698]","ARRAYEXPRESS,ENSG"
"ENSG00000116871","MAP7D1","MAP7D1","MAP7 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25514]","ARRAYEXPRESS,ENSG"
"ENSG00000066933","MYO9A","MYO9A","myosin IXA [Source:HGNC Symbol;Acc:HGNC:7608]","ARRAYEXPRESS,ENSG"
"ENSG00000100578","KIAA0586","KIAA0586","KIAA0586 [Source:HGNC Symbol;Acc:HGNC:19960]","ARRAYEXPRESS,ENSG"
"ENSG00000178252","WDR6","WDR6","WD repeat domain 6 [Source:HGNC Symbol;Acc:HGNC:12758]","ARRAYEXPRESS,ENSG"
"ENSG00000107816","LZTS2","LZTS2","leucine zipper tumor suppressor 2 [Source:HGNC Symbol;Acc:HGNC:29381]","ARRAYEXPRESS,ENSG"
"ENSG00000166004","CEP295","CEP295","centrosomal protein 295 [Source:HGNC Symbol;Acc:HGNC:29366]","ARRAYEXPRESS,ENSG"
"ENSG00000197261","C6orf141","C6orf141","chromosome 6 open reading frame 141 [Source:HGNC Symbol;Acc:HGNC:21351]","ARRAYEXPRESS,ENSG"
"ENSG00000066279","ASPM","ASPM","assembly factor for spindle microtubules [Source:HGNC Symbol;Acc:HGNC:19048]","ARRAYEXPRESS,ENSG"
"ENSG00000076826","CAMSAP3","CAMSAP3","calmodulin regulated spectrin associated protein family member 3 [Source:HGNC Symbol;Acc:HGNC:29307]","ARRAYEXPRESS,ENSG"
"ENSG00000130177","CDC16","CDC16","cell division cycle 16 [Source:HGNC Symbol;Acc:HGNC:1720]","ARRAYEXPRESS,ENSG"
"ENSG00000135451","TROAP","TROAP","trophinin associated protein [Source:HGNC Symbol;Acc:HGNC:12327]","ARRAYEXPRESS,ENSG"
"ENSG00000165475","CRYL1","CRYL1","crystallin lambda 1 [Source:HGNC Symbol;Acc:HGNC:18246]","ARRAYEXPRESS,ENSG"
"ENSG00000011405","PIK3C2A","PIK3C2A","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha [Source:HGNC Symbol;Acc:HGNC:8971]","ARRAYEXPRESS,ENSG"
"ENSG00000072682","P4HA2","P4HA2","prolyl 4-hydroxylase subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:8547]","ARRAYEXPRESS,ENSG"
"ENSG00000116127","ALMS1","ALMS1","ALMS1 centrosome and basal body associated protein [Source:HGNC Symbol;Acc:HGNC:428]","ARRAYEXPRESS,ENSG"
"ENSG00000166436","TRIM66","TRIM66","tripartite motif containing 66 [Source:HGNC Symbol;Acc:HGNC:29005]","ARRAYEXPRESS,ENSG"
"ENSG00000272398","CD24","CD24","CD24 molecule [Source:HGNC Symbol;Acc:HGNC:1645]","ARRAYEXPRESS,ENSG"
"ENSG00000166710","B2M","B2M","beta-2-microglobulin [Source:HGNC Symbol;Acc:HGNC:914]","ARRAYEXPRESS,ENSG"
"ENSG00000185245","GP1BA","GP1BA","glycoprotein Ib platelet subunit alpha [Source:HGNC Symbol;Acc:HGNC:4439]","ARRAYEXPRESS,ENSG"
"ENSG00000090863","GLG1","GLG1","golgi glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:4316]","ARRAYEXPRESS,ENSG"
"ENSG00000174175","SELP","SELP","selectin P [Source:HGNC Symbol;Acc:HGNC:10721]","ARRAYEXPRESS,ENSG"
"ENSG00000188404","SELL","SELL","selectin L [Source:HGNC Symbol;Acc:HGNC:10720]","ARRAYEXPRESS,ENSG"
"ENSG00000110876","SELPLG","SELPLG","selectin P ligand [Source:HGNC Symbol;Acc:HGNC:10722]","ARRAYEXPRESS,ENSG"
"ENSG00000169704","GP9","GP9","glycoprotein IX platelet [Source:HGNC Symbol;Acc:HGNC:4444]","ARRAYEXPRESS,ENSG"
"ENSG00000132622","HSPA12B","HSPA12B","heat shock protein family A (Hsp70) member 12B [Source:HGNC Symbol;Acc:HGNC:16193]","ARRAYEXPRESS,ENSG"
"ENSG00000007908","SELE","SELE","selectin E [Source:HGNC Symbol;Acc:HGNC:10718]","ARRAYEXPRESS,ENSG"
"ENSG00000128567","PODXL","PODXL","podocalyxin like [Source:HGNC Symbol;Acc:HGNC:9171]","ARRAYEXPRESS,ENSG"
"ENSG00000164035","EMCN","EMCN","endomucin [Source:HGNC Symbol;Acc:HGNC:16041]","ARRAYEXPRESS,ENSG"
"ENSG00000169902","TPST1","TPST1","tyrosylprotein sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:12020]","ARRAYEXPRESS,ENSG"
"ENSG00000178732","GP5","GP5","glycoprotein V platelet [Source:HGNC Symbol;Acc:HGNC:4443]","ARRAYEXPRESS,ENSG"
"ENSG00000066084","DIP2B","DIP2B","disco interacting protein 2 homolog B [Source:HGNC Symbol;Acc:HGNC:29284]","ARRAYEXPRESS,ENSG"
"ENSG00000138308","PLA2G12B","PLA2G12B","phospholipase A2 group XIIB [Source:HGNC Symbol;Acc:HGNC:18555]","ARRAYEXPRESS,ENSG"
"ENSG00000196371","FUT4","FUT4","fucosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:4015]","ARRAYEXPRESS,ENSG"
"ENSG00000128294","TPST2","TPST2","tyrosylprotein sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:12021]","ARRAYEXPRESS,ENSG"
"ENSG00000174600","CMKLR1","CMKLR1","chemerin chemokine-like receptor 1 [Source:HGNC Symbol;Acc:HGNC:2121]","ARRAYEXPRESS,ENSG"
"ENSG00000147852","VLDLR","VLDLR","very low density lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:12698]","ARRAYEXPRESS,ENSG"
"ENSG00000189056","RELN","RELN","reelin [Source:HGNC Symbol;Acc:HGNC:9957]","ARRAYEXPRESS,ENSG"
"ENSG00000130164","LDLR","LDLR","low density lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:6547]","ARRAYEXPRESS,ENSG"
"ENSG00000169174","PCSK9","PCSK9","proprotein convertase subtilisin/kexin type 9 [Source:HGNC Symbol;Acc:HGNC:20001]","ARRAYEXPRESS,ENSG"
"ENSG00000163956","LRPAP1","LRPAP1","LDL receptor related protein associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6701]","ARRAYEXPRESS,ENSG"
"ENSG00000184381","PLA2G6","PLA2G6","phospholipase A2 group VI [Source:HGNC Symbol;Acc:HGNC:9039]","ARRAYEXPRESS,ENSG"
"ENSG00000198911","SREBF2","SREBF2","sterol regulatory element binding transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11290]","ARRAYEXPRESS,ENSG"
"ENSG00000157978","LDLRAP1","LDLRAP1","low density lipoprotein receptor adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:18640]","ARRAYEXPRESS,ENSG"
"ENSG00000167780","SOAT2","SOAT2","sterol O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:11178]","ARRAYEXPRESS,ENSG"
"ENSG00000179674","ARL14","ARL14","ADP ribosylation factor like GTPase 14 [Source:HGNC Symbol;Acc:HGNC:22974]","ARRAYEXPRESS,ENSG"
"ENSG00000175879","HOXD8","HOXD8","homeobox D8 [Source:HGNC Symbol;Acc:HGNC:5139]","ARRAYEXPRESS,ENSG"
"ENSG00000114650","SCAP","SCAP","SREBF chaperone [Source:HGNC Symbol;Acc:HGNC:30634]","ARRAYEXPRESS,ENSG"
"ENSG00000186480","INSIG1","INSIG1","insulin induced gene 1 [Source:HGNC Symbol;Acc:HGNC:6083]","ARRAYEXPRESS,ENSG"
"ENSG00000163291","PAQR3","PAQR3","progestin and adipoQ receptor family member 3 [Source:HGNC Symbol;Acc:HGNC:30130]","ARRAYEXPRESS,ENSG"
"ENSG00000125637","PSD4","PSD4","pleckstrin and Sec7 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19096]","ARRAYEXPRESS,ENSG"
"ENSG00000184530","C6orf58","C6orf58","chromosome 6 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:20960]","ARRAYEXPRESS,ENSG"
"ENSG00000108352","RAPGEFL1","RAPGEFL1","Rap guanine nucleotide exchange factor like 1 [Source:HGNC Symbol;Acc:HGNC:17428]","ARRAYEXPRESS,ENSG"
"ENSG00000169926","KLF13","KLF13","KLF transcription factor 13 [Source:HGNC Symbol;Acc:HGNC:13672]","ARRAYEXPRESS,ENSG"
"ENSG00000145860","RNF145","RNF145","ring finger protein 145 [Source:HGNC Symbol;Acc:HGNC:20853]","ARRAYEXPRESS,ENSG"
"ENSG00000144747","TMF1","TMF1","TATA element modulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:11870]","ARRAYEXPRESS,ENSG"
"ENSG00000144674","GOLGA4","GOLGA4","golgin A4 [Source:HGNC Symbol;Acc:HGNC:4427]","ARRAYEXPRESS,ENSG"
"ENSG00000129204","USP6","USP6","ubiquitin specific peptidase 6 [Source:HGNC Symbol;Acc:HGNC:12629]","ARRAYEXPRESS,ENSG"
"ENSG00000175582","RAB6A","RAB6A","RAB6A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9786]","ARRAYEXPRESS,ENSG"
"ENSG00000163746","PLSCR2","PLSCR2","phospholipid scramblase 2 [Source:HGNC Symbol;Acc:HGNC:16494]","ARRAYEXPRESS,ENSG"
"ENSG00000154917","RAB6B","RAB6B","RAB6B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14902]","ARRAYEXPRESS,ENSG"
"ENSG00000170832","USP32","USP32","ubiquitin specific peptidase 32 [Source:HGNC Symbol;Acc:HGNC:19143]","ARRAYEXPRESS,ENSG"
"ENSG00000140650","PMM2","PMM2","phosphomannomutase 2 [Source:HGNC Symbol;Acc:HGNC:9115]","ARRAYEXPRESS,ENSG"
"ENSG00000155428","TRIM74","TRIM74","tripartite motif containing 74 [Source:HGNC Symbol;Acc:HGNC:17453]","ARRAYEXPRESS,ENSG"
"ENSG00000130513","GDF15","GDF15","growth differentiation factor 15 [Source:HGNC Symbol;Acc:HGNC:30142]","ARRAYEXPRESS,ENSG"
"ENSG00000038002","AGA","AGA","aspartylglucosaminidase [Source:HGNC Symbol;Acc:HGNC:318]","ARRAYEXPRESS,ENSG"
"ENSG00000100417","PMM1","PMM1","phosphomannomutase 1 [Source:HGNC Symbol;Acc:HGNC:9114]","ARRAYEXPRESS,ENSG"
"ENSG00000160445","ZER1","ZER1","zyg-11 related cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:30960]","ARRAYEXPRESS,ENSG"
"ENSG00000008323","PLEKHG6","PLEKHG6","pleckstrin homology and RhoGEF domain containing G6 [Source:HGNC Symbol;Acc:HGNC:25562]","ARRAYEXPRESS,ENSG"
"ENSG00000159873","CCDC117","CCDC117","coiled-coil domain containing 117 [Source:HGNC Symbol;Acc:HGNC:26599]","ARRAYEXPRESS,ENSG"
"ENSG00000150551","LYPD1","LYPD1","LY6/PLAUR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28431]","ARRAYEXPRESS,ENSG"
"ENSG00000185917","SETD4","SETD4","SET domain containing 4 [Source:HGNC Symbol;Acc:HGNC:1258]","ARRAYEXPRESS,ENSG"
"ENSG00000134901","POGLUT2","POGLUT2","protein O-glucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:19350]","ARRAYEXPRESS,ENSG"
"ENSG00000183662","TAFA1","TAFA1","TAFA chemokine like family member 1 [Source:HGNC Symbol;Acc:HGNC:21587]","ARRAYEXPRESS,ENSG"
"ENSG00000140279","DUOX2","DUOX2","dual oxidase 2 [Source:HGNC Symbol;Acc:HGNC:13273]","ARRAYEXPRESS,ENSG"
"ENSG00000138768","USO1","USO1","USO1 vesicle transport factor [Source:HGNC Symbol;Acc:HGNC:30904]","ARRAYEXPRESS,ENSG"
"ENSG00000117010","ZNF684","ZNF684","zinc finger protein 684 [Source:HGNC Symbol;Acc:HGNC:28418]","ARRAYEXPRESS,ENSG"
"ENSG00000111879","FAM184A","FAM184A","family with sequence similarity 184 member A [Source:HGNC Symbol;Acc:HGNC:20991]","ARRAYEXPRESS,ENSG"
"ENSG00000142444","TIMM29","TIMM29","translocase of inner mitochondrial membrane 29 [Source:HGNC Symbol;Acc:HGNC:25152]","ARRAYEXPRESS,ENSG"
"ENSG00000140274","DUOXA2","DUOXA2","dual oxidase maturation factor 2 [Source:HGNC Symbol;Acc:HGNC:32698]","ARRAYEXPRESS,ENSG"
"ENSG00000153066","TXNDC11","TXNDC11","thioredoxin domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28030]","ARRAYEXPRESS,ENSG"
"ENSG00000115657","ABCB6","ABCB6","ATP binding cassette subfamily B member 6 (Langereis blood group) [Source:HGNC Symbol;Acc:HGNC:47]","ARRAYEXPRESS,ENSG"
"ENSG00000080166","DCT","DCT","dopachrome tautomerase [Source:HGNC Symbol;Acc:HGNC:2709]","ARRAYEXPRESS,ENSG"
"ENSG00000137857","DUOX1","DUOX1","dual oxidase 1 [Source:HGNC Symbol;Acc:HGNC:3062]","ARRAYEXPRESS,ENSG"
"ENSG00000155542","SETD9","SETD9","SET domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28508]","ARRAYEXPRESS,ENSG"
"ENSG00000171819","ANGPTL7","ANGPTL7","angiopoietin like 7 [Source:HGNC Symbol;Acc:HGNC:24078]","ARRAYEXPRESS,ENSG"
"ENSG00000175820","CCDC168","CCDC168","coiled-coil domain containing 168 [Source:HGNC Symbol;Acc:HGNC:26851]","ARRAYEXPRESS,ENSG"
"ENSG00000175309","PHYKPL","PHYKPL","5-phosphohydroxy-L-lysine phospho-lyase [Source:HGNC Symbol;Acc:HGNC:28249]","ARRAYEXPRESS,ENSG"
"ENSG00000130558","OLFM1","OLFM1","olfactomedin 1 [Source:HGNC Symbol;Acc:HGNC:17187]","ARRAYEXPRESS,ENSG"
"ENSG00000088298","EDEM2","EDEM2","ER degradation enhancing alpha-mannosidase like protein 2 [Source:HGNC Symbol;Acc:HGNC:15877]","ARRAYEXPRESS,ENSG"
"ENSG00000115705","TPO","TPO","thyroid peroxidase [Source:HGNC Symbol;Acc:HGNC:12015]","ARRAYEXPRESS,ENSG"
"ENSG00000140254","DUOXA1","DUOXA1","dual oxidase maturation factor 1 [Source:HGNC Symbol;Acc:HGNC:26507]","ARRAYEXPRESS,ENSG"
"ENSG00000134538","SLCO1B1","SLCO1B1","solute carrier organic anion transporter family member 1B1 [Source:HGNC Symbol;Acc:HGNC:10959]","ARRAYEXPRESS,ENSG"
"ENSG00000117586","TNFSF4","TNFSF4","TNF superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:11934]","ARRAYEXPRESS,ENSG"
"ENSG00000186827","TNFRSF4","TNFRSF4","TNF receptor superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:11918]","ARRAYEXPRESS,ENSG"
"ENSG00000049249","TNFRSF9","TNFRSF9","TNF receptor superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:11924]","ARRAYEXPRESS,ENSG"
"ENSG00000162739","SLAMF6","SLAMF6","SLAM family member 6 [Source:HGNC Symbol;Acc:HGNC:21392]","ARRAYEXPRESS,ENSG"
"ENSG00000105404","RABAC1","RABAC1","Rab acceptor 1 [Source:HGNC Symbol;Acc:HGNC:9794]","ARRAYEXPRESS,ENSG"
"ENSG00000134594","RAB33A","RAB33A","RAB33A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9773]","ARRAYEXPRESS,ENSG"
"ENSG00000100711","ZFYVE21","ZFYVE21","zinc finger FYVE-type containing 21 [Source:HGNC Symbol;Acc:HGNC:20760]","ARRAYEXPRESS,ENSG"
"ENSG00000086300","SNX10","SNX10","sorting nexin 10 [Source:HGNC Symbol;Acc:HGNC:14974]","ARRAYEXPRESS,ENSG"
"ENSG00000002919","SNX11","SNX11","sorting nexin 11 [Source:HGNC Symbol;Acc:HGNC:14975]","ARRAYEXPRESS,ENSG"
"ENSG00000149547","EI24","EI24","EI24 autophagy associated transmembrane protein [Source:HGNC Symbol;Acc:HGNC:13276]","ARRAYEXPRESS,ENSG"
"ENSG00000204323","SMIM5","SMIM5","small integral membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:40030]","ARRAYEXPRESS,ENSG"
"ENSG00000167371","PRRT2","PRRT2","proline rich transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:30500]","ARRAYEXPRESS,ENSG"
"ENSG00000180481","GLIPR1L2","GLIPR1L2","GLIPR1 like 2 [Source:HGNC Symbol;Acc:HGNC:28592]","ARRAYEXPRESS,ENSG"
"ENSG00000145375","SPATA5","SPATA5","spermatogenesis associated 5 [Source:HGNC Symbol;Acc:HGNC:18119]","ARRAYEXPRESS,ENSG"
"ENSG00000168070","MAJIN","MAJIN","membrane anchored junction protein [Source:HGNC Symbol;Acc:HGNC:27441]","ARRAYEXPRESS,ENSG"
"ENSG00000255974","CYP2A6","CYP2A6","cytochrome P450 family 2 subfamily A member 6 [Source:HGNC Symbol;Acc:HGNC:2610]","ARRAYEXPRESS,ENSG"
"ENSG00000006757","PNPLA4","PNPLA4","patatin like phospholipase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24887]","ARRAYEXPRESS,ENSG"
"ENSG00000198077","CYP2A7","CYP2A7","cytochrome P450 family 2 subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:2611]","ARRAYEXPRESS,ENSG"
"ENSG00000197838","CYP2A13","CYP2A13","cytochrome P450 family 2 subfamily A member 13 [Source:HGNC Symbol;Acc:HGNC:2608]","ARRAYEXPRESS,ENSG"
"ENSG00000082153","BZW1","BZW1","basic leucine zipper and W2 domains 1 [Source:HGNC Symbol;Acc:HGNC:18380]","ARRAYEXPRESS,ENSG"
"ENSG00000148925","BTBD10","BTBD10","BTB domain containing 10 [Source:HGNC Symbol;Acc:HGNC:21445]","ARRAYEXPRESS,ENSG"
"ENSG00000135108","FBXO21","FBXO21","F-box protein 21 [Source:HGNC Symbol;Acc:HGNC:13592]","ARRAYEXPRESS,ENSG"
"ENSG00000107872","FBXL15","FBXL15","F-box and leucine rich repeat protein 15 [Source:HGNC Symbol;Acc:HGNC:28155]","ARRAYEXPRESS,ENSG"
"ENSG00000162517","PEF1","PEF1","penta-EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30009]","ARRAYEXPRESS,ENSG"
"ENSG00000198642","KLHL9","KLHL9","kelch like family member 9 [Source:HGNC Symbol;Acc:HGNC:18732]","ARRAYEXPRESS,ENSG"
"ENSG00000133243","BTBD2","BTBD2","BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:15504]","ARRAYEXPRESS,ENSG"
"ENSG00000145919","BOD1","BOD1","biorientation of chromosomes in cell division 1 [Source:HGNC Symbol;Acc:HGNC:25114]","ARRAYEXPRESS,ENSG"
"ENSG00000003096","KLHL13","KLHL13","kelch like family member 13 [Source:HGNC Symbol;Acc:HGNC:22931]","ARRAYEXPRESS,ENSG"
"ENSG00000064726","BTBD1","BTBD1","BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1120]","ARRAYEXPRESS,ENSG"
"ENSG00000099910","KLHL22","KLHL22","kelch like family member 22 [Source:HGNC Symbol;Acc:HGNC:25888]","ARRAYEXPRESS,ENSG"
"ENSG00000120705","ETF1","ETF1","eukaryotic translation termination factor 1 [Source:HGNC Symbol;Acc:HGNC:3477]","ARRAYEXPRESS,ENSG"
"ENSG00000118564","FBXL5","FBXL5","F-box and leucine rich repeat protein 5 [Source:HGNC Symbol;Acc:HGNC:13602]","ARRAYEXPRESS,ENSG"
"ENSG00000166233","ARIH1","ARIH1","ariadne RBR E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:689]","ARRAYEXPRESS,ENSG"
"ENSG00000152910","CNTNAP4","CNTNAP4","contactin associated protein family member 4 [Source:HGNC Symbol;Acc:HGNC:18747]","ARRAYEXPRESS,ENSG"
"ENSG00000100364","KIAA0930","KIAA0930","KIAA0930 [Source:HGNC Symbol;Acc:HGNC:1314]","ARRAYEXPRESS,ENSG"
"ENSG00000162413","KLHL21","KLHL21","kelch like family member 21 [Source:HGNC Symbol;Acc:HGNC:29041]","ARRAYEXPRESS,ENSG"
"ENSG00000244486","SCARF2","SCARF2","scavenger receptor class F member 2 [Source:HGNC Symbol;Acc:HGNC:19869]","ARRAYEXPRESS,ENSG"
"ENSG00000197622","CDC42SE1","CDC42SE1","CDC42 small effector 1 [Source:HGNC Symbol;Acc:HGNC:17719]","ARRAYEXPRESS,ENSG"
"ENSG00000133710","SPINK5","SPINK5","serine peptidase inhibitor Kazal type 5 [Source:HGNC Symbol;Acc:HGNC:15464]","ARRAYEXPRESS,ENSG"
"ENSG00000167754","KLK5","KLK5","kallikrein related peptidase 5 [Source:HGNC Symbol;Acc:HGNC:6366]","ARRAYEXPRESS,ENSG"
"ENSG00000178172","SPINK6","SPINK6","serine peptidase inhibitor Kazal type 6 [Source:HGNC Symbol;Acc:HGNC:29486]","ARRAYEXPRESS,ENSG"
"ENSG00000186474","KLK12","KLK12","kallikrein related peptidase 12 [Source:HGNC Symbol;Acc:HGNC:6360]","ARRAYEXPRESS,ENSG"
